customer_id,age,gender,country,email_opt_in,has_app,is_churned,recency_days,frequency,monetary,total_orders,total_quantity,average_order_value,tenure_days,total_sessions,avg_session_duration,avg_pages_viewed,total_cart_additions,conversion_rate,bounce_rate,has_purchase
C01201,32,F,UK,1,1,0,41.0,9.0,330.35,9.0,12.0,36.705555555555556,857,7.0,286.0,4.285714285714286,7.0,0.14285714285714285,0.2857142857142857,1
C01202,34,M,AU,1,0,0,20.0,11.0,632.67,11.0,14.0,57.51545454545454,602,14.0,430.92857142857144,8.5,11.0,0.14285714285714285,0.21428571428571427,1
C01203,38,F,CA,0,1,0,94.0,8.0,438.36,8.0,11.0,54.795,1816,12.0,282.6666666666667,4.583333333333333,8.0,0.16666666666666666,0.25,1
C01204,29,F,UK,1,1,0,175.0,6.0,202.1,6.0,6.0,33.68333333333333,468,2.0,82.5,1.0,0.0,0.0,0.0,1
C01205,45,F,JP,1,1,0,365.0,2.0,54.84,2.0,2.0,27.42,300,5.0,114.2,2.0,4.0,0.0,0.2,1
C01206,31,Non-binary,US,1,0,0,119.0,3.0,100.22999999999999,3.0,4.0,33.41,840,8.0,225.0,3.375,6.0,0.125,0.125,1
C01207,33,M,DE,0,0,0,117.0,9.0,733.23,9.0,15.0,81.47,568,11.0,304.0,4.818181818181818,14.0,0.0,0.18181818181818182,1
C01208,39,M,UK,1,0,0,102.0,1.0,74.85,1.0,1.0,74.85,898,3.0,336.3333333333333,5.333333333333333,2.0,0.3333333333333333,0.0,1
C01209,37,F,US,0,1,0,122.0,3.0,984.1600000000001,3.0,8.0,328.05333333333334,701,8.0,323.75,4.5,7.0,0.0,0.125,1
C01210,42,F,US,1,0,0,39.0,15.0,1388.72,15.0,31.0,92.58133333333333,668,5.0,418.8,5.8,2.0,0.0,0.0,1
C01211,38,F,DE,1,1,0,99.0,5.0,187.10999999999999,5.0,6.0,37.422,1150,9.0,277.55555555555554,3.5555555555555554,3.0,0.0,0.1111111111111111,1
C01212,40,F,US,1,1,0,4.0,4.0,193.53,4.0,4.0,48.3825,723,6.0,149.66666666666666,3.0,3.0,0.16666666666666666,0.16666666666666666,1
C01213,31,F,IN,1,0,0,127.0,11.0,653.62,11.0,15.0,59.42,201,6.0,405.3333333333333,6.5,5.0,0.16666666666666666,0.0,1
C01214,22,Prefer not to say,US,1,1,0,405.0,3.0,323.86,3.0,5.0,107.95333333333333,827,2.0,40.5,1.0,3.0,0.0,0.5,1
C01215,18,M,US,1,1,0,246.0,5.0,421.81,5.0,6.0,84.362,1240,7.0,340.0,6.142857142857143,5.0,0.14285714285714285,0.14285714285714285,1
C01216,18,M,DE,0,1,1,400.0,5.0,522.4,5.0,5.0,104.47999999999999,589,13.0,245.07692307692307,4.230769230769231,14.0,0.15384615384615385,0.07692307692307693,1
C01217,56,M,US,0,1,0,35.0,8.0,2268.66,8.0,13.0,283.5825,576,10.0,184.7,3.0,7.0,0.1,0.0,1
C01218,18,F,US,0,1,1,40.0,7.0,490.76,7.0,9.0,70.10857142857142,1524,22.0,388.8636363636364,6.545454545454546,25.0,0.18181818181818182,0.045454545454545456,1
C01219,49,M,UK,1,0,0,72.0,7.0,454.88,7.0,9.0,64.98285714285714,531,4.0,221.75,3.25,1.0,0.0,0.5,1
C01220,25,M,CA,0,1,0,219.0,3.0,129.1,3.0,4.0,43.03333333333333,1379,5.0,130.6,2.2,1.0,0.0,0.2,1
C01221,49,Prefer not to say,UK,1,0,0,172.0,4.0,717.33,4.0,10.0,179.3325,1052,2.0,245.0,6.0,0.0,0.0,0.5,1
C01222,18,M,UK,1,1,0,22.0,17.0,941.16,17.0,19.0,55.36235294117647,735,10.0,502.5,7.9,3.0,0.0,0.0,1
C01223,32,M,DE,0,1,0,153.0,5.0,754.71,5.0,6.0,150.942,686,9.0,217.22222222222223,4.0,10.0,0.2222222222222222,0.1111111111111111,1
C01224,52,M,IN,1,1,0,586.0,1.0,192.56,1.0,1.0,192.56,668,3.0,206.66666666666666,2.6666666666666665,2.0,0.0,0.0,1
C01225,43,M,US,1,1,0,89.0,12.0,718.75,12.0,13.0,59.895833333333336,1616,15.0,1042.8666666666666,19.6,24.0,0.26666666666666666,0.06666666666666667,1
C01226,30,M,AU,1,0,0,205.0,5.0,613.24,5.0,7.0,122.648,234,6.0,274.3333333333333,4.166666666666667,5.0,0.0,0.16666666666666666,1
C01227,18,M,US,1,1,0,42.0,8.0,1421.44,8.0,24.0,177.68,1080,4.0,205.0,2.5,3.0,0.0,0.0,1
C01228,19,M,UK,0,1,0,15.0,17.0,1749.66,17.0,35.0,102.92117647058824,823,20.0,610.95,10.65,28.0,0.3,0.05,1
C01229,51,F,US,0,0,0,207.0,5.0,162.12,5.0,9.0,32.424,197,2.0,358.5,4.5,0.0,0.0,0.0,1
C01230,30,M,UK,1,0,1,49.0,4.0,1892.69,4.0,14.0,473.1725,1153,8.0,222.625,6.125,3.0,0.0,0.25,1
C01231,34,F,US,1,1,0,16.0,9.0,928.08,9.0,17.0,103.12,651,9.0,70.0,1.3333333333333333,13.0,0.2222222222222222,0.4444444444444444,1
C01232,38,F,US,1,1,0,,0.0,0.0,0.0,0.0,0.0,1406,4.0,232.75,4.75,3.0,0.25,0.0,0
C01233,19,F,US,1,0,0,12.0,9.0,1156.33,9.0,12.0,128.4811111111111,1015,5.0,314.6,4.4,3.0,0.2,0.0,1
C01234,39,Non-binary,US,0,0,1,78.0,3.0,448.52,3.0,3.0,149.50666666666666,898,7.0,116.42857142857143,1.7142857142857142,4.0,0.0,0.14285714285714285,1
C01235,29,F,US,1,1,0,45.0,4.0,639.54,4.0,8.0,159.885,1368,6.0,162.83333333333334,2.1666666666666665,3.0,0.0,0.16666666666666666,1
C01236,38,M,UK,1,1,0,168.0,2.0,133.43,2.0,4.0,66.715,603,3.0,171.0,2.3333333333333335,1.0,0.0,0.0,1
C01237,28,M,US,1,0,0,39.0,6.0,268.15999999999997,6.0,6.0,44.69333333333333,224,10.0,310.0,5.4,7.0,0.1,0.2,1
C01238,18,M,CA,1,1,1,237.0,3.0,180.19,3.0,3.0,60.06333333333333,1354,4.0,310.5,7.0,1.0,0.0,0.25,1
C01239,29,F,US,1,0,0,642.0,2.0,97.12,2.0,2.0,48.56,321,1.0,223.0,6.0,0.0,0.0,0.0,1
C01240,42,F,US,1,1,1,30.0,15.0,1116.35,15.0,20.0,74.42333333333333,750,22.0,505.6818181818182,9.454545454545455,27.0,0.22727272727272727,0.045454545454545456,1
C01241,39,M,US,1,0,1,137.0,9.0,802.0600000000001,9.0,12.0,89.11777777777779,762,8.0,335.625,4.5,4.0,0.0,0.0,1
C01242,35,M,CA,1,0,0,68.0,4.0,251.58,4.0,8.0,62.895,310,4.0,181.75,2.75,4.0,0.0,0.0,1
C01243,45,F,CA,1,0,0,217.0,3.0,223.32,3.0,5.0,74.44,1066,5.0,67.0,1.6,2.0,0.0,0.2,1
C01244,32,F,AU,1,1,0,4.0,5.0,733.96,5.0,15.0,146.792,542,8.0,202.375,3.5,6.0,0.125,0.25,1
C01245,35,M,US,1,0,1,367.0,1.0,899.5,1.0,5.0,899.5,570,3.0,40.666666666666664,1.0,2.0,0.0,0.6666666666666666,1
C01246,29,F,CA,0,1,0,78.0,7.0,477.92,7.0,9.0,68.27428571428571,720,7.0,162.71428571428572,2.7142857142857144,7.0,0.14285714285714285,0.2857142857142857,1
C01247,46,F,UK,1,0,1,31.0,6.0,308.63,6.0,8.0,51.43833333333333,397,2.0,170.0,4.0,0.0,0.0,0.0,1
C01248,38,F,IN,1,0,0,96.0,16.0,1347.41,16.0,25.0,84.213125,708,16.0,324.375,4.8125,13.0,0.0625,0.0625,1
C01249,28,F,FR,1,0,0,25.0,16.0,976.1199999999999,16.0,26.0,61.00749999999999,823,25.0,440.72,8.6,30.0,0.28,0.08,1
C01250,18,F,US,1,0,1,639.0,1.0,192.24,1.0,2.0,192.24,710,6.0,226.5,3.8333333333333335,0.0,0.0,0.16666666666666666,1
C01251,48,M,JP,1,1,0,23.0,5.0,426.95,5.0,5.0,85.39,214,1.0,240.0,4.0,0.0,0.0,0.0,1
C01252,26,Prefer not to say,US,1,1,1,270.0,1.0,14.73,1.0,1.0,14.73,752,2.0,93.0,2.0,4.0,0.5,0.5,1
C01253,35,F,JP,1,0,1,188.0,5.0,334.01,5.0,15.0,66.80199999999999,1220,10.0,204.8,4.5,5.0,0.0,0.2,1
C01254,63,F,US,1,1,0,510.0,2.0,99.85,2.0,2.0,49.925,1051,3.0,155.0,4.0,2.0,0.0,0.0,1
C01255,44,F,UK,1,0,0,108.0,18.0,1578.9,18.0,25.0,87.71666666666667,672,26.0,703.3461538461538,12.576923076923077,17.0,0.07692307692307693,0.0,1
C01256,54,Prefer not to say,CA,0,1,0,21.0,11.0,846.08,11.0,22.0,76.91636363636364,1191,6.0,237.33333333333334,3.3333333333333335,12.0,0.3333333333333333,0.0,1
C01257,28,M,US,1,1,0,44.0,7.0,343.86,7.0,10.0,49.12285714285714,1174,17.0,276.3529411764706,4.823529411764706,15.0,0.058823529411764705,0.058823529411764705,1
C01258,47,M,FR,1,0,1,162.0,3.0,144.1,3.0,4.0,48.03333333333333,1044,4.0,406.25,8.5,1.0,0.0,0.0,1
C01259,35,F,US,0,0,0,617.0,1.0,136.54,1.0,2.0,136.54,426,3.0,15.0,1.0,2.0,0.0,1.0,1
C01260,39,M,US,1,0,0,81.0,3.0,156.97,3.0,4.0,52.32333333333333,1449,5.0,304.0,5.8,3.0,0.0,0.0,1
C01261,59,F,US,0,1,0,65.0,7.0,269.26,7.0,7.0,38.465714285714284,1165,9.0,349.8888888888889,4.333333333333333,0.0,0.0,0.0,1
C01262,31,F,JP,1,1,0,66.0,9.0,716.2,9.0,17.0,79.57777777777778,807,7.0,149.14285714285714,2.0,4.0,0.0,0.0,1
C01263,35,M,MX,1,0,0,33.0,23.0,1332.49,23.0,37.0,57.934347826086956,902,18.0,644.3333333333334,10.777777777777779,16.0,0.05555555555555555,0.0,1
C01264,24,M,UK,1,1,0,57.0,12.0,723.02,12.0,16.0,60.251666666666665,1041,9.0,452.0,7.0,6.0,0.0,0.0,1
C01265,45,F,CA,0,1,0,27.0,14.0,1236.56,14.0,27.0,88.32571428571428,1259,11.0,597.9090909090909,10.363636363636363,10.0,0.09090909090909091,0.0,1
C01266,28,M,US,1,0,0,15.0,5.0,619.6700000000001,5.0,11.0,123.93400000000001,1178,2.0,125.5,2.0,1.0,0.0,0.0,1
C01267,47,M,UK,1,0,0,645.0,1.0,13.49,1.0,1.0,13.49,107,1.0,28.0,1.0,0.0,0.0,1.0,1
C01268,18,M,MX,1,1,0,79.0,7.0,453.16,7.0,7.0,64.73714285714286,791,10.0,315.0,4.2,11.0,0.2,0.1,1
C01269,41,M,AU,1,1,0,64.0,5.0,266.58000000000004,5.0,5.0,53.31600000000001,1277,9.0,208.33333333333334,2.888888888888889,6.0,0.1111111111111111,0.2222222222222222,1
C01270,27,F,DE,1,0,1,124.0,2.0,308.49,2.0,3.0,154.245,227,1.0,58.0,1.0,0.0,0.0,0.0,1
C01271,43,Prefer not to say,US,1,1,0,57.0,5.0,882.59,5.0,11.0,176.518,1032,10.0,121.2,2.4,4.0,0.0,0.1,1
C01272,34,F,AU,0,1,0,74.0,7.0,360.79999999999995,7.0,10.0,51.54285714285714,357,7.0,346.57142857142856,6.857142857142857,3.0,0.0,0.0,1
C01273,28,F,JP,1,1,1,11.0,9.0,549.95,9.0,13.0,61.10555555555556,1118,8.0,226.5,4.125,11.0,0.25,0.0,1
C01274,30,M,MX,1,1,0,55.0,3.0,189.3,3.0,3.0,63.1,357,4.0,86.75,1.25,0.0,0.0,0.25,1
C01275,24,Prefer not to say,CA,1,0,0,19.0,8.0,764.72,8.0,11.0,95.59,570,4.0,169.25,1.75,2.0,0.0,0.0,1
C01276,45,F,US,1,1,0,29.0,3.0,65.05,3.0,3.0,21.683333333333334,1288,2.0,269.0,4.0,0.0,0.0,0.0,1
C01277,22,F,JP,1,1,0,24.0,4.0,131.98,4.0,5.0,32.995,492,3.0,99.33333333333333,1.6666666666666667,1.0,0.0,0.0,1
C01278,31,M,CA,0,0,0,19.0,21.0,1750.27,21.0,24.0,83.34619047619047,907,15.0,690.0,13.333333333333334,12.0,0.13333333333333333,0.06666666666666667,1
C01279,39,M,US,1,1,0,94.0,4.0,57.96,4.0,4.0,14.49,879,5.0,258.8,5.6,8.0,0.2,0.2,1
C01280,54,M,US,0,1,0,40.0,8.0,1211.17,8.0,14.0,151.39625,1255,10.0,437.4,7.7,8.0,0.1,0.0,1
C01281,34,M,CA,1,1,0,30.0,10.0,1578.83,10.0,14.0,157.88299999999998,851,5.0,466.4,6.0,5.0,0.2,0.0,1
C01282,32,M,IN,1,1,0,23.0,8.0,556.75,8.0,18.0,69.59375,684,11.0,306.54545454545456,5.909090909090909,9.0,0.09090909090909091,0.09090909090909091,1
C01283,38,F,JP,0,1,0,59.0,8.0,1273.53,8.0,11.0,159.19125,1292,13.0,339.2307692307692,6.3076923076923075,15.0,0.15384615384615385,0.07692307692307693,1
C01284,18,M,JP,0,0,0,78.0,10.0,745.9,10.0,17.0,74.59,1391,29.0,472.2758620689655,8.241379310344827,24.0,0.1724137931034483,0.034482758620689655,1
C01285,20,M,CA,1,1,0,127.0,15.0,1828.18,15.0,28.0,121.87866666666667,931,21.0,590.0,9.666666666666666,18.0,0.047619047619047616,0.047619047619047616,1
C01286,30,F,MX,1,1,0,201.0,7.0,616.46,7.0,15.0,88.0657142857143,755,11.0,318.8181818181818,5.181818181818182,8.0,0.0,0.18181818181818182,1
C01287,26,Prefer not to say,US,0,0,0,344.0,3.0,110.59,3.0,4.0,36.86333333333334,194,1.0,87.0,1.0,0.0,0.0,0.0,1
C01288,18,M,US,1,1,0,155.0,4.0,451.79999999999995,4.0,10.0,112.94999999999999,1184,8.0,271.625,4.125,5.0,0.0,0.0,1
C01289,45,M,US,1,1,0,187.0,7.0,333.83,7.0,11.0,47.69,468,5.0,272.0,5.0,1.0,0.0,0.0,1
C01290,38,F,AU,1,1,0,2.0,4.0,589.22,4.0,14.0,147.305,918,7.0,406.14285714285717,6.857142857142857,6.0,0.0,0.14285714285714285,1
C01291,36,Prefer not to say,BR,1,0,1,61.0,11.0,785.12,11.0,12.0,71.37454545454545,1542,11.0,352.90909090909093,5.0,10.0,0.2727272727272727,0.09090909090909091,1
C01292,26,F,IN,1,1,0,172.0,5.0,584.89,5.0,5.0,116.978,247,6.0,101.16666666666667,2.1666666666666665,3.0,0.0,0.3333333333333333,1
C01293,35,M,JP,1,0,0,52.0,11.0,1792.44,11.0,17.0,162.94909090909093,665,6.0,109.33333333333333,2.0,5.0,0.0,0.16666666666666666,1
C01294,41,F,CA,1,1,0,138.0,4.0,721.0500000000001,4.0,7.0,180.26250000000002,777,5.0,74.8,1.6,5.0,0.2,0.2,1
C01295,31,F,AU,1,1,0,207.0,6.0,834.93,6.0,13.0,139.155,1084,6.0,430.8333333333333,5.833333333333333,6.0,0.0,0.0,1
C01296,40,M,US,1,1,1,665.0,1.0,235.15,1.0,1.0,235.15,336,6.0,216.0,4.0,3.0,0.0,0.16666666666666666,1
C01297,25,M,AU,1,0,0,74.0,4.0,135.68,4.0,4.0,33.92,1422,1.0,292.0,4.0,0.0,0.0,0.0,1
C01298,36,F,FR,1,0,0,18.0,5.0,986.3599999999999,5.0,12.0,197.272,1680,10.0,441.5,6.3,2.0,0.0,0.0,1
C01299,48,F,UK,0,0,0,44.0,4.0,541.39,4.0,10.0,135.3475,1231,6.0,426.0,9.0,6.0,0.0,0.0,1
C01300,49,M,US,0,1,0,350.0,5.0,184.19,5.0,10.0,36.838,627,6.0,88.5,1.3333333333333333,4.0,0.0,0.3333333333333333,1
C01301,50,F,US,1,1,0,115.0,7.0,456.74,7.0,7.0,65.24857142857142,1330,6.0,298.5,5.166666666666667,6.0,0.0,0.0,1
C01302,38,F,BR,1,0,0,40.0,10.0,659.3000000000001,10.0,19.0,65.93,809,17.0,355.5882352941176,7.882352941176471,11.0,0.11764705882352941,0.11764705882352941,1
C01303,35,M,CA,1,1,1,492.0,1.0,30.96,1.0,2.0,30.96,1210,4.0,134.0,1.5,0.0,0.0,0.0,1
C01304,29,M,UK,1,1,0,34.0,18.0,937.27,18.0,34.0,52.07055555555556,963,18.0,346.3333333333333,5.5,12.0,0.1111111111111111,0.05555555555555555,1
C01305,18,M,JP,1,0,1,47.0,20.0,1166.69,20.0,25.0,58.334500000000006,811,18.0,435.44444444444446,7.833333333333333,20.0,0.1111111111111111,0.05555555555555555,1
C01306,18,Prefer not to say,US,0,1,1,345.0,2.0,36.89,2.0,2.0,18.445,339,10.0,245.2,3.4,7.0,0.1,0.1,1
C01307,32,M,US,1,1,0,11.0,10.0,987.0,10.0,18.0,98.7,1453,16.0,454.625,7.5625,16.0,0.125,0.0625,1
C01308,33,F,AU,1,0,0,77.0,2.0,68.45,2.0,2.0,34.225,1365,3.0,174.33333333333334,3.0,0.0,0.0,0.0,1
C01309,51,F,US,0,0,0,25.0,14.0,921.02,14.0,25.0,65.78714285714285,861,21.0,713.7142857142857,12.238095238095237,20.0,0.19047619047619047,0.047619047619047616,1
C01310,50,F,UK,1,1,0,247.0,11.0,592.14,11.0,20.0,53.83090909090909,888,4.0,417.75,6.0,6.0,0.0,0.0,1
C01311,26,Prefer not to say,FR,1,1,0,137.0,12.0,593.9399999999999,12.0,18.0,49.495,616,20.0,447.4,7.95,17.0,0.2,0.0,1
C01312,44,Prefer not to say,UK,1,0,0,47.0,5.0,142.14,5.0,6.0,28.427999999999997,1220,7.0,394.2857142857143,6.0,9.0,0.2857142857142857,0.0,1
C01313,29,F,US,1,0,0,34.0,3.0,42.010000000000005,3.0,3.0,14.003333333333336,728,5.0,287.4,5.0,1.0,0.0,0.0,1
C01314,43,M,US,1,1,0,344.0,2.0,61.53,2.0,2.0,30.765,1308,3.0,259.3333333333333,4.666666666666667,1.0,0.0,0.0,1
C01315,44,M,IN,1,1,0,48.0,15.0,1473.78,15.0,24.0,98.252,1207,8.0,322.25,4.75,3.0,0.0,0.125,1
C01316,49,M,CA,1,0,1,165.0,5.0,367.29999999999995,5.0,9.0,73.46,1459,12.0,278.3333333333333,5.0,11.0,0.25,0.08333333333333333,1
C01317,29,F,IN,1,1,1,226.0,2.0,131.04,2.0,2.0,65.52,503,4.0,190.0,2.5,2.0,0.0,0.0,1
C01318,47,M,CA,1,0,0,31.0,12.0,609.47,12.0,13.0,50.78916666666667,1055,11.0,370.0,6.363636363636363,10.0,0.09090909090909091,0.2727272727272727,1
C01319,18,M,US,1,0,0,64.0,16.0,1354.07,16.0,20.0,84.629375,1703,25.0,649.56,11.2,42.0,0.28,0.0,1
C01320,50,M,US,0,0,0,181.0,4.0,472.81,4.0,6.0,118.2025,823,5.0,403.6,6.0,2.0,0.0,0.0,1
C01321,34,F,UK,1,1,0,222.0,2.0,34.55,2.0,2.0,17.275,914,7.0,388.42857142857144,7.285714285714286,2.0,0.0,0.0,1
C01322,34,M,FR,1,0,0,109.0,3.0,741.05,3.0,5.0,247.01666666666665,601,3.0,164.66666666666666,2.6666666666666665,5.0,0.3333333333333333,0.0,1
C01323,18,M,CA,0,0,0,69.0,14.0,848.47,14.0,16.0,60.605000000000004,1190,12.0,325.0,6.083333333333333,12.0,0.25,0.16666666666666666,1
C01324,30,F,DE,1,1,0,133.0,8.0,672.02,8.0,16.0,84.0025,875,7.0,274.2857142857143,6.428571428571429,4.0,0.0,0.14285714285714285,1
C01325,51,F,FR,1,0,0,38.0,18.0,767.77,18.0,22.0,42.653888888888886,766,12.0,461.1666666666667,9.583333333333334,7.0,0.08333333333333333,0.0,1
C01326,29,F,US,0,1,0,449.0,5.0,99.77,5.0,5.0,19.954,798,18.0,315.5,6.388888888888889,12.0,0.0,0.0,1
C01327,43,F,BR,1,0,0,166.0,3.0,120.39,3.0,3.0,40.13,422,7.0,337.42857142857144,5.857142857142857,4.0,0.0,0.0,1
C01328,35,F,UK,0,0,0,101.0,4.0,132.74,4.0,4.0,33.185,331,7.0,117.57142857142857,2.0,4.0,0.0,0.14285714285714285,1
C01329,47,M,DE,0,1,0,,0.0,0.0,0.0,0.0,0.0,378,9.0,204.0,3.3333333333333335,6.0,0.0,0.0,0
C01330,37,M,US,0,1,0,2.0,10.0,1833.57,10.0,17.0,183.357,607,15.0,445.06666666666666,8.8,10.0,0.13333333333333333,0.0,1
C01331,23,F,US,1,0,0,208.0,8.0,1054.31,8.0,10.0,131.78875,570,7.0,248.0,3.857142857142857,3.0,0.14285714285714285,0.0,1
C01332,35,M,FR,1,0,0,7.0,6.0,590.16,6.0,10.0,98.36,744,9.0,269.77777777777777,4.888888888888889,9.0,0.1111111111111111,0.2222222222222222,1
C01333,54,F,US,1,1,1,5.0,5.0,160.03,5.0,6.0,32.006,272,2.0,78.0,1.5,1.0,0.0,0.0,1
C01334,40,Non-binary,IN,0,1,0,,0.0,0.0,0.0,0.0,0.0,461,2.0,242.0,3.0,0.0,0.0,0.0,0
C01335,33,M,DE,0,1,0,12.0,28.0,2264.96,28.0,43.0,80.89142857142858,770,24.0,392.0833333333333,7.5,20.0,0.08333333333333333,0.041666666666666664,1
C01336,62,F,DE,0,1,1,228.0,1.0,11.45,1.0,1.0,11.45,576,3.0,383.3333333333333,8.666666666666666,1.0,0.0,0.0,1
C01337,48,M,US,0,0,0,34.0,6.0,285.04,6.0,10.0,47.50666666666667,346,8.0,464.5,11.375,3.0,0.0,0.125,1
C01338,44,M,BR,1,0,0,105.0,19.0,1123.1200000000001,19.0,26.0,59.11157894736843,931,16.0,698.6875,11.8125,30.0,0.375,0.125,1
C01339,38,M,JP,1,0,1,2.0,9.0,1286.57,9.0,12.0,142.95222222222222,847,7.0,106.0,1.5714285714285714,7.0,0.14285714285714285,0.2857142857142857,1
C01340,43,F,US,1,0,0,62.0,3.0,75.82000000000001,3.0,4.0,25.273333333333337,1084,1.0,176.0,2.0,0.0,0.0,0.0,1
C01341,44,Prefer not to say,UK,0,1,0,11.0,9.0,1152.3,9.0,20.0,128.03333333333333,569,12.0,523.0,8.916666666666666,13.0,0.25,0.0,1
C01342,18,M,BR,0,1,0,127.0,6.0,546.14,6.0,8.0,91.02333333333333,524,5.0,110.2,1.6,3.0,0.0,0.0,1
C01343,39,F,US,1,1,0,30.0,7.0,205.69,7.0,7.0,29.384285714285713,344,7.0,247.0,4.285714285714286,3.0,0.0,0.0,1
C01344,33,M,US,1,1,0,75.0,1.0,117.38,1.0,1.0,117.38,241,3.0,208.0,2.3333333333333335,0.0,0.0,0.3333333333333333,1
C01345,29,M,JP,0,0,0,41.0,5.0,306.15,5.0,10.0,61.23,809,7.0,248.57142857142858,3.2857142857142856,2.0,0.0,0.14285714285714285,1
C01346,32,F,UK,1,1,0,41.0,8.0,661.92,8.0,15.0,82.74,1417,10.0,360.0,5.5,1.0,0.0,0.0,1
C01347,18,F,JP,1,1,0,36.0,7.0,614.6,7.0,9.0,87.8,1372,6.0,260.1666666666667,3.8333333333333335,0.0,0.0,0.0,1
C01348,18,F,US,1,0,0,50.0,5.0,851.44,5.0,8.0,170.288,559,9.0,281.8888888888889,3.888888888888889,3.0,0.0,0.1111111111111111,1
C01349,49,Non-binary,CA,1,1,1,57.0,2.0,98.22999999999999,2.0,3.0,49.114999999999995,1174,2.0,132.5,1.5,0.0,0.0,0.0,1
C01350,40,M,UK,1,1,0,38.0,4.0,215.7,4.0,8.0,53.925,1722,15.0,267.26666666666665,4.733333333333333,11.0,0.06666666666666667,0.13333333333333333,1
C01351,18,F,UK,1,1,0,133.0,6.0,439.45,6.0,16.0,73.24166666666666,836,12.0,414.1666666666667,7.916666666666667,11.0,0.16666666666666666,0.0,1
C01352,28,M,BR,1,1,1,37.0,7.0,556.45,7.0,12.0,79.49285714285715,669,6.0,172.0,2.8333333333333335,3.0,0.16666666666666666,0.16666666666666666,1
C01353,45,F,DE,1,1,0,31.0,7.0,192.8,7.0,8.0,27.542857142857144,1319,6.0,217.33333333333334,4.166666666666667,7.0,0.16666666666666666,0.3333333333333333,1
C01354,31,M,JP,0,0,0,60.0,13.0,549.55,13.0,16.0,42.27307692307692,1189,9.0,400.77777777777777,6.555555555555555,6.0,0.1111111111111111,0.0,1
C01355,49,M,US,0,1,0,195.0,2.0,93.97,2.0,3.0,46.985,1456,2.0,205.0,2.5,3.0,0.0,0.0,1
C01356,47,F,MX,1,1,0,137.0,4.0,226.22,4.0,11.0,56.555,689,7.0,295.57142857142856,5.0,7.0,0.2857142857142857,0.14285714285714285,1
C01357,18,M,FR,0,0,0,52.0,11.0,632.05,11.0,14.0,57.459090909090904,954,9.0,185.77777777777777,3.0,2.0,0.0,0.0,1
C01358,33,F,US,1,1,1,12.0,11.0,926.66,11.0,15.0,84.24181818181818,706,8.0,535.375,8.625,8.0,0.125,0.0,1
C01359,29,Prefer not to say,UK,1,0,0,127.0,3.0,205.3,3.0,6.0,68.43333333333334,1313,6.0,208.33333333333334,2.6666666666666665,0.0,0.0,0.16666666666666666,1
C01360,18,F,US,0,1,0,17.0,12.0,1033.05,12.0,18.0,86.08749999999999,746,10.0,512.6,9.0,12.0,0.1,0.1,1
C01361,18,F,US,0,1,0,61.0,9.0,695.14,9.0,13.0,77.23777777777778,1452,4.0,305.0,5.75,2.0,0.0,0.0,1
C01362,25,Prefer not to say,BR,1,0,0,23.0,8.0,669.84,8.0,15.0,83.73,485,7.0,542.4285714285714,11.857142857142858,4.0,0.0,0.14285714285714285,1
C01363,27,F,JP,1,1,1,270.0,2.0,266.45,2.0,2.0,133.225,462,4.0,429.25,6.25,1.0,0.0,0.0,1
C01364,38,M,US,1,0,0,139.0,10.0,725.5,10.0,18.0,72.55,940,8.0,291.0,6.5,11.0,0.125,0.0,1
C01365,47,F,US,1,1,0,514.0,3.0,73.28999999999999,3.0,3.0,24.429999999999996,1103,11.0,382.1818181818182,8.545454545454545,3.0,0.09090909090909091,0.0,1
C01366,41,F,US,1,0,1,149.0,2.0,84.45,2.0,2.0,42.225,1279,5.0,248.4,4.0,5.0,0.2,0.0,1
C01367,44,F,IN,1,1,1,60.0,4.0,454.69,4.0,10.0,113.6725,1027,3.0,135.33333333333334,2.6666666666666665,3.0,0.0,0.3333333333333333,1
C01368,31,F,CA,0,0,0,176.0,3.0,155.45,3.0,5.0,51.81666666666666,606,4.0,127.75,2.0,5.0,0.0,0.25,1
C01369,42,M,CA,1,0,0,131.0,5.0,397.72,5.0,7.0,79.54400000000001,536,0.0,0.0,0.0,0.0,0.0,0.0,1
C01370,33,F,CA,1,1,0,94.0,4.0,563.38,4.0,8.0,140.845,1229,5.0,156.2,3.6,1.0,0.0,0.0,1
C01371,29,M,JP,0,1,0,12.0,21.0,1475.65,21.0,30.0,70.26904761904763,1812,19.0,406.6842105263158,5.473684210526316,29.0,0.2631578947368421,0.0,1
C01372,57,F,US,1,1,0,10.0,6.0,300.3,6.0,9.0,50.050000000000004,744,14.0,436.42857142857144,7.714285714285714,12.0,0.14285714285714285,0.07142857142857142,1
C01373,18,F,US,1,1,0,529.0,2.0,196.25,2.0,4.0,98.125,1085,7.0,696.8571428571429,9.571428571428571,6.0,0.14285714285714285,0.0,1
C01374,18,Prefer not to say,CA,1,1,1,533.0,1.0,71.69,1.0,3.0,71.69,12,2.0,44.0,1.0,0.0,0.0,0.5,1
C01375,39,M,JP,1,1,0,1.0,6.0,226.91000000000003,6.0,6.0,37.818333333333335,489,2.0,112.0,1.5,1.0,0.0,0.0,1
C01376,31,M,FR,1,0,0,64.0,9.0,432.53999999999996,9.0,9.0,48.059999999999995,1124,14.0,524.8571428571429,8.285714285714286,7.0,0.0,0.21428571428571427,1
